Id,Title,Instrument,Total Runs,Total Spots,Total Bases,Total Size,Submitter,Center,Contact,Experiment,Study,Organism,Sample,Library Strategy,Library Source,Library Selection,Library Layout,Bioproject,Biosample,Run Accession,Run Spots,Run Bases,Create Date,Update Date
7465721,"GSM3674976: BTX642 Leaves, 35 days old, Preflowering drought stress, plot 6; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,18603903,1878994203,778098633,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5535036,SRP188707,Sorghum bicolor,SRS4500880,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159441,,,,2019/11/21,2019/03/18
7465720,"GSM3674975: BTX642 Leaves, 28 days old, Preflowering drought stress, plot 17; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,21377094,2159086494,960038326,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5535035,SRP188707,Sorghum bicolor,SRS4500879,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159442,,,,2019/11/21,2019/03/18
7465719,"GSM3674974: BTX642 Leaves, 28 days old, Preflowering drought stress, plot 14; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,21893713,2211265013,953912451,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5535034,SRP188707,Sorghum bicolor,SRS4500878,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159443,,,,2019/11/21,2019/03/18
7465718,"GSM3674973: BTX642 Leaves, 28 days old, Preflowering drought stress, plot 6; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,26511048,2677615848,1126688798,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5535033,SRP188707,Sorghum bicolor,SRS4500877,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159444,,,,2019/11/21,2019/03/18
7465717,"GSM3674972: BTX642 Leaves, 21 days old, Preflowering drought stress, plot 17; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20128358,2032964158,912381222,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5535032,SRP188707,Sorghum bicolor,SRS4500876,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159445,,,,2019/11/21,2019/03/18
7465716,"GSM3674971: BTX642 Leaves, 21 days old, Preflowering drought stress, plot 14; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,19668027,1986470727,842778512,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5535031,SRP188707,Sorghum bicolor,SRS4500875,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159446,,,,2019/11/21,2019/03/18
7465715,"GSM3674970: BTX642 Leaves, 21 days old, Preflowering drought stress, plot 6; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,22713590,2294072590,1000634107,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5535030,SRP188707,Sorghum bicolor,SRS4500873,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159447,,,,2019/11/21,2019/03/18
7465673,"GSM3674928: RTX430 Leaves, 119 days old, Postflowering drought stress, plot 22; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,18351097,1853460797,759936266,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534988,SRP188707,Sorghum bicolor,SRS4500832,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159802,,,,2019/11/21,2019/03/18
7465672,"GSM3674927: RTX430 Leaves, 119 days old, Postflowering drought stress, plot 16; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,22545395,2277084895,964816145,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534987,SRP188707,Sorghum bicolor,SRS4500831,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159803,,,,2019/11/21,2019/03/18
7465671,"GSM3674926: RTX430 Leaves, 119 days old, Postflowering drought stress, plot 3; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2000,1,27502655,8305801810,4014327023,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534986,SRP188707,Sorghum bicolor,SRS4500830,RNA-Seq,TRANSCRIPTOMIC,cDNA,PAIRED,PRJNA527782,SAMN11159805,,,,2019/11/21,2019/03/18
7465670,"GSM3674925: RTX430 Leaves, 105 days old, Postflowering drought stress, plot 22; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,18812680,1900080680,867086296,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534985,SRP188707,Sorghum bicolor,SRS4500829,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159806,,,,2019/11/21,2019/03/18
7465669,"GSM3674924: RTX430 Leaves, 105 days old, Postflowering drought stress, plot 16; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,15176795,1532856295,684593119,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534984,SRP188707,Sorghum bicolor,SRS4500828,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159807,,,,2019/11/21,2019/03/18
7465668,"GSM3674923: RTX430 Leaves, 105 days old, Postflowering drought stress, plot 3; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,17333705,1750704205,741121307,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534983,SRP188707,Sorghum bicolor,SRS4500827,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159808,,,,2019/11/21,2019/03/18
7465667,"GSM3674922: RTX430 Leaves, 98 days old, Postflowering drought stress, plot 22; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,23532389,2376771289,991658286,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534982,SRP188707,Sorghum bicolor,SRS4500826,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159809,,,,2019/11/21,2019/03/18
7465666,"GSM3674921: RTX430 Leaves, 91 days old, Postflowering drought stress, plot 22; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,19975374,2017512774,840807096,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534981,SRP188707,Sorghum bicolor,SRS4500825,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159757,,,,2019/11/21,2019/03/18
7465665,"GSM3674920: RTX430 Leaves, 91 days old, Postflowering drought stress, plot 3; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,19127469,1931874369,811744045,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534980,SRP188707,Sorghum bicolor,SRS4500824,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159758,,,,2019/11/21,2019/03/18
7465664,"GSM3674919: RTX430 Leaves, 91 days old, Postflowering drought stress, plot 16; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,23080362,2331116562,1005883606,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534979,SRP188707,Sorghum bicolor,SRS4500823,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159759,,,,2019/11/21,2019/03/18
7465663,"GSM3674918: RTX430 Leaves, 84 days old, Postflowering drought stress, plot 22; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,15307812,1546089012,652572072,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534978,SRP188707,Sorghum bicolor,SRS4500822,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159760,,,,2019/11/21,2019/03/18
7465662,"GSM3674917: RTX430 Leaves, 77 days old, Postflowering drought stress, plot 16; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,14680194,1482699594,658772621,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534977,SRP188707,Sorghum bicolor,SRS4500821,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159761,,,,2019/11/21,2019/03/18
7465661,"GSM3674916: RTX430 Leaves, 77 days old, Postflowering drought stress, plot 22; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,22924866,2315411466,988339851,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534976,SRP188707,Sorghum bicolor,SRS4500820,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159762,,,,2019/11/21,2019/03/18
7465660,"GSM3674915: RTX430 Leaves, 77 days old, Postflowering drought stress, plot 3; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20350131,2055363231,876441871,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534975,SRP188707,Sorghum bicolor,SRS4500819,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159763,,,,2019/11/21,2019/03/18
7465659,"GSM3674914: RTX430 Leaves, 70 days old, Postflowering drought stress, plot 16; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,18433190,1861752190,802130584,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534974,SRP188707,Sorghum bicolor,SRS4500818,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159764,,,,2019/11/21,2019/03/18
7465658,"GSM3674913: RTX430 Leaves, 70 days old, Postflowering drought stress, plot 22; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,14574835,1472058335,901064779,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534973,SRP188707,Sorghum bicolor,SRS4500817,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159765,,,,2019/11/21,2019/03/18
7465657,"GSM3674912: RTX430 Leaves, 70 days old, Postflowering drought stress, plot 3; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,21375636,2158939236,889771873,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534972,SRP188707,Sorghum bicolor,SRS4500816,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159766,,,,2019/11/21,2019/03/18
7465656,"GSM3674911: RTX430 Leaves, 63 days old, Postflowering drought stress, plot 16; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,19636669,1983303569,898578846,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534971,SRP188707,Sorghum bicolor,SRS4500815,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159767,,,,2019/11/21,2019/03/18
7465655,"GSM3674910: RTX430 Leaves, 63 days old, Postflowering drought stress, plot 22; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,18711612,1889872812,794399152,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534970,SRP188707,Sorghum bicolor,SRS4500814,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159768,,,,2019/11/21,2019/03/18
7465654,"GSM3674909: RTX430 Leaves, 63 days old, Postflowering drought stress, plot 3; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,22128928,2235021728,963895327,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534969,SRP188707,Sorghum bicolor,SRS4500813,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159769,,,,2019/11/21,2019/03/18
7465653,"GSM3674908: RTX430 Leaves, 119 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,19065896,1925655496,782111846,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534968,SRP188707,Sorghum bicolor,SRS4500812,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159771,,,,2019/11/21,2019/03/18
7465652,"GSM3674907: RTX430 Leaves, 119 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,23755993,2399355293,1015303698,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534967,SRP188707,Sorghum bicolor,SRS4500811,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159772,,,,2019/11/21,2019/03/18
7465651,"GSM3674906: RTX430 Leaves, 119 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,17898858,1807784658,832620322,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534966,SRP188707,Sorghum bicolor,SRS4500810,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159773,,,,2019/11/21,2019/03/18
7465650,"GSM3674905: RTX430 Leaves, 112 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,12095997,1221695697,531781078,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534965,SRP188707,Sorghum bicolor,SRS4500809,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159774,,,,2019/11/21,2019/03/18
7465649,"GSM3674904: RTX430 Leaves, 105 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,16362753,1652638053,693278590,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534964,SRP188707,Sorghum bicolor,SRS4500808,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159775,,,,2019/11/21,2019/03/18
7465648,"GSM3674903: RTX430 Leaves, 98 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,24243356,2448578956,1034267041,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534963,SRP188707,Sorghum bicolor,SRS4500807,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159776,,,,2019/11/21,2019/03/18
7465647,"GSM3674902: RTX430 Leaves, 91 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,22990769,2322067669,961384124,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534962,SRP188707,Sorghum bicolor,SRS4500806,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159751,,,,2019/11/21,2019/03/18
7465646,"GSM3674901: RTX430 Leaves, 91 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,21514606,2172975206,918421253,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534961,SRP188707,Sorghum bicolor,SRS4500805,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159752,,,,2019/11/21,2019/03/18
7465645,"GSM3674900: RTX430 Leaves, 91 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20611525,2081764025,871873176,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534960,SRP188707,Sorghum bicolor,SRS4500804,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159753,,,,2019/11/21,2019/03/18
7465644,"GSM3674899: RTX430 Leaves, 84 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20284730,2048757730,860009311,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534959,SRP188707,Sorghum bicolor,SRS4500803,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159754,,,,2019/11/21,2019/03/18
7465643,"GSM3674898: RTX430 Leaves, 84 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,27907022,2818609222,1206100372,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534958,SRP188707,Sorghum bicolor,SRS4500802,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159755,,,,2019/11/21,2019/03/18
7465642,"GSM3674897: RTX430 Leaves, 84 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,26062559,2632318459,1127210030,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534957,SRP188707,Sorghum bicolor,SRS4500801,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159756,,,,2019/11/21,2019/03/18
7465641,"GSM3674896: RTX430 Leaves, 77 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,18856127,1904468827,929785094,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534956,SRP188707,Sorghum bicolor,SRS4500800,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159706,,,,2019/11/21,2019/03/18
7465640,"GSM3674895: RTX430 Leaves, 77 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,16120163,1628136463,990524716,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534955,SRP188707,Sorghum bicolor,SRS4500799,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159707,,,,2019/11/21,2019/03/18
7465639,"GSM3674894: RTX430 Leaves, 77 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,22739300,2296669300,994454001,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534954,SRP188707,Sorghum bicolor,SRS4500798,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159708,,,,2019/11/21,2019/03/18
7465638,"GSM3674893: RTX430 Leaves, 70 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,17528029,1770330929,761882323,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534953,SRP188707,Sorghum bicolor,SRS4500797,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159709,,,,2019/11/21,2019/03/18
7465637,"GSM3674892: RTX430 Leaves, 70 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20500334,2070533734,878682863,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534952,SRP188707,Sorghum bicolor,SRS4500796,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159710,,,,2019/11/21,2019/03/18
7465636,"GSM3674891: RTX430 Leaves, 70 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,23963164,2420279564,960015468,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534951,SRP188707,Sorghum bicolor,SRS4500795,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159712,,,,2019/11/21,2019/03/18
7465635,"GSM3674890: RTX430 Leaves, 63 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,18161031,1834264131,840130794,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534950,SRP188707,Sorghum bicolor,SRS4500794,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159713,,,,2019/11/21,2019/03/18
7465634,"GSM3674889: RTX430 Leaves, 63 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,19212931,1940506031,804916400,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534949,SRP188707,Sorghum bicolor,SRS4500793,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159714,,,,2019/11/21,2019/03/18
7465633,"GSM3674888: RTX430 Leaves, 63 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,23567708,2380338508,1029602823,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534948,SRP188707,Sorghum bicolor,SRS4500792,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159715,,,,2019/11/21,2019/03/18
7465632,"GSM3674887: RTX430 Leaves, 56 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20817266,2102543866,932774778,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534947,SRP188707,Sorghum bicolor,SRS4500791,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159716,,,,2019/11/21,2019/03/18
7465631,"GSM3674886: RTX430 Leaves, 56 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,21398763,2161275063,898010728,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534946,SRP188707,Sorghum bicolor,SRS4500790,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159717,,,,2019/11/21,2019/03/18
7465630,"GSM3674885: RTX430 Leaves, 56 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,29035331,2932568431,1238957196,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534945,SRP188707,Sorghum bicolor,SRS4500789,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159718,,,,2019/11/21,2019/03/18
7465629,"GSM3674884: RTX430 Leaves, 49 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,14407202,1455127402,610659866,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534944,SRP188707,Sorghum bicolor,SRS4500788,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159719,,,,2019/11/21,2019/03/18
7465628,"GSM3674883: RTX430 Leaves, 42 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,22333477,2255681177,948855498,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534943,SRP188707,Sorghum bicolor,SRS4500787,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159720,,,,2019/11/21,2019/03/18
7465627,"GSM3674882: RTX430 Leaves, 42 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,20365041,2056869141,891353761,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534942,SRP188707,Sorghum bicolor,SRS4500786,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159721,,,,2019/11/21,2019/03/18
7465626,"GSM3674881: RTX430 Leaves, 42 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,19411607,1960572307,808244347,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534941,SRP188707,Sorghum bicolor,SRS4500785,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159722,,,,2019/11/21,2019/03/18
7465625,"GSM3674880: RTX430 Leaves, 35 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,17412702,1758682902,766062652,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534940,SRP188707,Sorghum bicolor,SRS4500784,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159723,,,,2019/11/21,2019/03/18
7465624,"GSM3674879: RTX430 Leaves, 35 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,29814053,3011219353,1192130500,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534939,SRP188707,Sorghum bicolor,SRS4500783,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159724,,,,2019/11/21,2019/03/18
7465623,"GSM3674878: RTX430 Leaves, 28 days old, Preflowering drought stress, plot 18; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,21034692,2124503892,946233995,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534938,SRP188707,Sorghum bicolor,SRS4500782,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159725,,,,2019/11/21,2019/03/18
7465622,"GSM3674877: RTX430 Leaves, 28 days old, Preflowering drought stress, plot 13; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,21197136,2140910736,902092368,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534937,SRP188707,Sorghum bicolor,SRS4500781,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159726,,,,2019/11/21,2019/03/18
7465621,"GSM3674876: RTX430 Leaves, 28 days old, Preflowering drought stress, plot 5; Sorghum bicolor; RNA-Seq",Illumina HiSeq 2500,1,17859572,1803816772,736061536,SRA861790,GEO,"Gene Expression Omnibus (GEO), NCBI, NLM, NIH, htt",SRX5534936,SRP188707,Sorghum bicolor,SRS4500780,RNA-Seq,TRANSCRIPTOMIC,cDNA,SINGLE,PRJNA527782,SAMN11159727,,,,2019/11/21,2019/03/18
